"","X","seqnames","start","end","width","strand","Conc","Conc_R4","Conc_KO","Fold","p.value","FDR"
"1838",1838,"chrX",151396080,151396580,501,"*",0.679385740794879,1.67938574079488,0,0.178072487311053,0.348543342356613,0.640969692399615
"1839",1839,"chrX",151829052,151829552,501,"*",0.679385740794879,1.67938574079488,0,0.178072487311053,0.348543342356613,0.640969692399615
"1840",1840,"chrX",152999522,153000022,501,"*",0.679385740794879,1.67938574079488,0,0.178072487311053,0.348543342356613,0.640969692399615
"1841",1841,"chr19",19092326,19092826,501,"*",2.25567241701667,2.79667457574387,1.38004592142587,0.418910094633458,0.348708885026218,0.640969692399615
"1842",1842,"chr7",50659394,50659894,501,"*",2.25567241701667,2.79667457574387,1.38004592142587,0.418910094633458,0.348708885026218,0.640969692399615
"1843",1843,"chr3",187324744,187325244,501,"*",2.71806843544211,3.47562202788382,1.02551388178244,0.299446013424086,0.348989403974678,0.640969692399615
"1844",1844,"chr15",25342577,25343077,501,"*",1.75023520857969,2.41870599444416,0.466085115263078,0.355088310916434,0.349533478013431,0.640969692399615
"1845",1845,"chr1",42142310,42142810,501,"*",1.7866789021072,2.46441703729732,0.466085115263078,0.350102025911521,0.349753378291212,0.640969692399615
"1846",1846,"chr9",77475552,77476052,501,"*",1.7866789021072,2.46441703729732,0.466085115263078,0.350102025911521,0.349753378291212,0.640969692399615
"1847",1847,"chr1",6008766,6009266,501,"*",2.26861402192142,2.81443420048649,1.38004592142587,0.415022384429239,0.350449222225683,0.640969692399615
"1848",1848,"chr15",64000769,64001269,501,"*",2.26861402192142,2.81443420048649,1.38004592142587,0.415022384429239,0.350449222225683,0.640969692399615
"1849",1849,"chr20",64185548,64186048,501,"*",2.75443937975416,3.21171207502272,2.08110576444347,0.445225375608848,0.351181261133368,0.640969692399615
"1850",1850,"chr5",175149123,175149623,501,"*",1.3593449757554,0,2.142971357157,-0.288224441227072,0.35131771911242,0.640969692399615
"1851",1851,"chr12",121712864,121713364,501,"*",2.60746185185457,3.09589535255263,1.86345622156866,0.436215791242752,0.352523417593713,0.640969692399615
"1852",1852,"chr20",50509306,50509806,501,"*",2.60746185185457,3.09589535255263,1.86345622156866,0.436215791242752,0.352523417593713,0.640969692399615
"1853",1853,"chr2",151018336,151018836,501,"*",1.36615116263582,0,2.12264284226573,-0.292177863558105,0.353281325078671,0.640969692399615
"1854",1854,"chr4",1355338,1355838,501,"*",2.75561462093162,3.25136814115504,1.99426200618494,0.433217447735788,0.353338220616177,0.640969692399615
"1855",1855,"chr7",158431076,158431576,501,"*",2.24999198563164,2.81443420048649,1.30985765895551,0.404493313940698,0.353639762663474,0.640969692399615
"1856",1856,"chr8",139813335,139813835,501,"*",2.61475802757062,3.09589535255263,1.88775195059305,0.436260647108579,0.354080244450557,0.640969692399615
"1857",1857,"chr14",24408096,24408596,501,"*",2.0562227404203,2.67938574079488,0.935149363631797,0.36982311468223,0.355309876599979,0.640969692399615
"1858",1858,"chr14",101893449,101893949,501,"*",2.0562227404203,2.67938574079488,0.935149363631797,0.36982311468223,0.355309876599979,0.640969692399615
"1859",1859,"chr8",11726219,11726719,501,"*",2.59434341999458,3.06655441752611,1.88775195059305,0.436915891321856,0.355454905623784,0.640969692399615
"1860",1860,"chr5",175372171,175372671,501,"*",1.81726631870178,2.48674066285248,0.529225087161865,0.34633856026879,0.35559363953233,0.640969692399615
"1861",1861,"chr7",36603090,36603590,501,"*",1.81726631870178,2.48674066285248,0.529225087161865,0.34633856026879,0.35559363953233,0.640969692399615
"1862",1862,"chr10",99846358,99846858,501,"*",2.27224200512831,2.83197785949932,1.34537858745906,0.40227461167495,0.356700229233581,0.640969692399615
"1863",1863,"chr9",126615201,126615701,501,"*",3.13545871946562,3.56545174730925,2.52011186435295,0.445799675809305,0.35698591147419,0.640969692399615
"1864",1864,"chr14",67107998,67108498,501,"*",1.52464718586473,2.23827019620988,0.0510476159842348,0.320575144070854,0.357375907111616,0.640969692399615
"1865",1865,"chr3",37848504,37849004,501,"*",1.52464718586473,2.23827019620988,0.0510476159842348,0.320575144070854,0.357375907111616,0.640969692399615
"1866",1866,"chr5",108441197,108441697,501,"*",1.52464718586473,2.23827019620988,0.0510476159842348,0.320575144070854,0.357375907111616,0.640969692399615
"1867",1867,"chr8",4577379,4577879,501,"*",1.52464718586473,2.23827019620988,0.0510476159842348,0.320575144070854,0.357375907111616,0.640969692399615
"1868",1868,"chr16",58814317,58814817,501,"*",1.50290685457755,2.21171207502272,0.0510476159842348,0.322785018873869,0.357641851162168,0.640969692399615
"1869",1869,"chr18",58164293,58164793,501,"*",1.50290685457755,2.21171207502272,0.0510476159842348,0.322785018873869,0.357641851162168,0.640969692399615
"1870",1870,"chr2",45870681,45871181,501,"*",1.50290685457755,2.21171207502272,0.0510476159842348,0.322785018873869,0.357641851162168,0.640969692399615
"1871",1871,"chr2",57765681,57766181,501,"*",1.50290685457755,2.21171207502272,0.0510476159842348,0.322785018873869,0.357641851162168,0.640969692399615
"1872",1872,"chr3",51412231,51412731,501,"*",1.50290685457755,2.21171207502272,0.0510476159842348,0.322785018873869,0.357641851162168,0.640969692399615
"1873",1873,"chr5",112281324,112281824,501,"*",1.50290685457755,2.21171207502272,0.0510476159842348,0.322785018873869,0.357641851162168,0.640969692399615
"1874",1874,"chr3",12876059,12876559,501,"*",2.61761286875066,3.11034504081758,1.86345622156866,0.428992215609134,0.357653941823087,0.640969692399615
"1875",1875,"chr5",170302583,170303083,501,"*",2.61761286875066,3.11034504081758,1.86345622156866,0.428992215609134,0.357653941823087,0.640969692399615
"1876",1876,"chr19",11520425,11520925,501,"*",2.27783567025538,2.81443420048649,1.41389972500006,0.408573125573024,0.358328751889989,0.640969692399615
"1877",1877,"chr20",45921886,45922386,501,"*",2.27783567025538,2.81443420048649,1.41389972500006,0.408573125573024,0.358328751889989,0.640969692399615
"1878",1878,"chr8",97379569,97380069,501,"*",2.22943563671206,2.76048569123822,1.38004592142587,0.410713359100436,0.358334356113104,0.640969692399615
"1879",1879,"chr10",43669515,43670015,501,"*",2.28144056635334,2.83197785949932,1.38004592142587,0.402450270329771,0.359285193104806,0.640969692399615
"1880",1880,"chr17",72952723,72953223,501,"*",2.28144056635334,2.83197785949932,1.38004592142587,0.402450270329771,0.359285193104806,0.640969692399615
"1881",1881,"chr9",114070127,114070627,501,"*",2.28144056635334,2.83197785949932,1.38004592142587,0.402450270329771,0.359285193104806,0.640969692399615
"1882",1882,"chr11",1227838,1228338,501,"*",2.62201748975917,3.09589535255263,1.91164529403105,0.431962034838306,0.359376953207119,0.640969692399615
"1883",1883,"chr3",196002677,196003177,501,"*",2.62201748975917,3.09589535255263,1.91164529403105,0.431962034838306,0.359376953207119,0.640969692399615
"1884",1884,"chr13",39482226,39482726,501,"*",1.82986048718869,2.48674066285248,0.589717199143686,0.346807745614796,0.359763189564152,0.640969692399615
"1885",1885,"chr16",69097066,69097566,501,"*",1.82986048718869,2.48674066285248,0.589717199143686,0.346807745614796,0.359763189564152,0.640969692399615
"1886",1886,"chr4",24798771,24799271,501,"*",1.82986048718869,2.48674066285248,0.589717199143686,0.346807745614796,0.359763189564152,0.640969692399615
"1887",1887,"chr5",158958059,158958559,501,"*",1.82986048718869,2.48674066285248,0.589717199143686,0.346807745614796,0.359763189564152,0.640969692399615
"1888",1888,"chr8",91573060,91573560,501,"*",1.82986048718869,2.48674066285248,0.589717199143686,0.346807745614796,0.359763189564152,0.640969692399615
"1889",1889,"chr1",20750108,20750608,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1890",1890,"chr1",42552680,42553180,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1891",1891,"chr1",106116253,106116753,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1892",1892,"chr10",31994507,31995007,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1893",1893,"chr10",87976520,87977020,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1894",1894,"chr12",126695543,126696043,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1895",1895,"chr13",25134423,25134923,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1896",1896,"chr14",44296488,44296988,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1897",1897,"chr16",18528429,18528929,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1898",1898,"chr18",21669979,21670479,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1899",1899,"chr2",4855307,4855807,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1900",1900,"chr2",43766459,43766959,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1901",1901,"chr4",78175557,78176057,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1902",1902,"chr4",101429949,101430449,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1903",1903,"chr4",137612821,137613321,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1904",1904,"chr6",22601157,22601657,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1905",1905,"chr6",167305605,167306105,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1906",1906,"chr8",65599755,65600255,501,"*",1.22344013971031,1.96996313419576,0,0.295306828043113,0.359986705681966,0.640969692399615
"1907",1907,"chr11",60514608,60515108,501,"*",1.31576080159259,2.1003026986125,0,0.274295746879882,0.360124608692012,0.640969692399615
"1908",1908,"chr12",527312,527812,501,"*",2.39393930135111,2.95402854947928,1.46608511526308,0.398622603670603,0.360519096572987,0.640969692399615
"1909",1909,"chr11",268199,268699,501,"*",2.90204286566396,3.3435905270251,2.26255229725916,0.440185051993641,0.360590594191699,0.640969692399615
"1910",1910,"chr2",96607589,96608089,501,"*",2.26298441772488,2.83197785949932,1.30985765895551,0.392855804931589,0.361576184279713,0.640969692399615
"1911",1911,"chr11",71527523,71528023,501,"*",2.86843278170064,3.29381662579536,2.26255229725916,0.44034471488056,0.3628645759765,0.640969692399615
"1912",1912,"chr15",80236521,80237021,501,"*",0.970362926509061,1.83726829277871,0,0.223829486573809,0.363383546108291,0.640969692399615
"1913",1913,"chr10",122234132,122234632,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1914",1914,"chr10",126424621,126425121,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1915",1915,"chr11",34111777,34112277,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1916",1916,"chr12",6621007,6621507,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1917",1917,"chr12",103730513,103731013,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1918",1918,"chr12",127270410,127270910,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1919",1919,"chr16",76618888,76619388,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1920",1920,"chr17",16127717,16128217,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1921",1921,"chr2",97085472,97085972,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1922",1922,"chr22",37470561,37471061,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1923",1923,"chr3",46963794,46964294,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1924",1924,"chr4",57717670,57718170,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1925",1925,"chr6",119311471,119311971,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1926",1926,"chr7",8209717,8210217,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1927",1927,"chr9",81764869,81765369,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1928",1928,"chrX",24040841,24041341,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1929",1929,"chrX",69416504,69417004,501,"*",1.56124990067812,2.26434824151604,0.134634749851394,0.317473198013033,0.363704922457616,0.640969692399615
"1930",1930,"chr9",130156433,130156933,501,"*",2.58242981270507,3.08129947422901,1.81360174368453,0.418876923142722,0.36495178564595,0.640969692399615
"1931",1931,"chr4",1805618,1806118,501,"*",3.13753823757011,3.53364016991008,2.58971719914369,0.441884089448121,0.365302851256315,0.640969692399615
"1932",1932,"chr3",81812006,81812506,501,"*",2.29058084933297,2.83197785949932,1.41389972500006,0.396165319090333,0.367202161910902,0.640969692399615
"1933",1933,"chr19",17996759,17997259,501,"*",2.94201810435797,3.37149909631911,2.32772744157132,0.434277126668806,0.36803911052456,0.640969692399615
"1934",1934,"chr8",18540640,18541140,501,"*",1.94775525434082,2.53689535977927,0.935149363631797,0.368996570798228,0.368250902853299,0.640969692399615
"1935",1935,"chr1",5239859,5240359,501,"*",2.07541866467842,2.64008974654919,1.13463474985139,0.382850749988876,0.370303391741755,0.640969692399615
"1936",1936,"chr11",101466718,101467218,501,"*",2.07541866467842,2.64008974654919,1.13463474985139,0.382850749988876,0.370303391741755,0.640969692399615
"1937",1937,"chr15",84581917,84582417,501,"*",2.07541866467842,2.64008974654919,1.13463474985139,0.382850749988876,0.370303391741755,0.640969692399615
"1938",1938,"chr2",120770994,120771494,501,"*",2.07541866467842,2.64008974654919,1.13463474985139,0.382850749988876,0.370303391741755,0.640969692399615
"1939",1939,"chr20",33279269,33279769,501,"*",2.07541866467842,2.64008974654919,1.13463474985139,0.382850749988876,0.370303391741755,0.640969692399615
"1940",1940,"chr20",2164554,2165054,501,"*",2.27422174394989,2.79667457574387,1.44697730621815,0.398957623715177,0.370437392447343,0.640969692399615
"1941",1941,"chr7",50153268,50153768,501,"*",2.27422174394989,2.79667457574387,1.44697730621815,0.398957623715177,0.370437392447343,0.640969692399615
"1942",1942,"chr4",76518817,76519317,501,"*",0.992936882008249,1.83726829277871,0,0.223085093507633,0.370909654674457,0.640969692399615
"1943",1943,"chrX",51804605,51805105,501,"*",0.992936882008249,1.83726829277871,0,0.223085093507633,0.370909654674457,0.640969692399615
"1944",1944,"chr16",1369927,1370427,501,"*",2.0606130704273,2.62003294397357,1.13463474985139,0.384074928068416,0.371016945521349,0.640969692399615
"1945",1945,"chr6",35160355,35160855,501,"*",2.6204620718542,3.12465143844174,1.83874432138815,0.409486951660736,0.371358722229458,0.640969692399615
"1946",1946,"chr16",66907097,66907597,501,"*",2.23130816583334,2.79667457574387,1.28854828761624,0.376271044623154,0.371693457265648,0.640969692399615
"1947",1947,"chr9",124130328,124130828,501,"*",2.4889727949911,3.0213928819257,1.63601011670539,0.395277248795796,0.372627730291409,0.640969692399615
"1948",1948,"chr17",16856534,16857034,501,"*",2.06480288874235,2.64008974654919,1.09344645913155,0.375432307342957,0.373212550938097,0.640969692399615
"1949",1949,"chr19",3084700,3085200,501,"*",2.06480288874235,2.64008974654919,1.09344645913155,0.375432307342957,0.373212550938097,0.640969692399615
"1950",1950,"chr22",27274653,27275153,501,"*",2.06480288874235,2.64008974654919,1.09344645913155,0.375432307342957,0.373212550938097,0.640969692399615
"1951",1951,"chr1",11372834,11373334,501,"*",2.26133057010253,2.77869360177357,1.44697730621815,0.397084441567547,0.373504211269392,0.640969692399615
"1952",1952,"chr1",223214805,223215305,501,"*",2.26133057010253,2.77869360177357,1.44697730621815,0.397084441567547,0.373504211269392,0.640969692399615
"1953",1953,"chr3",9840247,9840747,501,"*",2.63924006106956,3.11034504081758,1.9351493636318,0.416490670212008,0.373612697986521,0.640969692399615
"1954",1954,"chr1",25048204,25048704,501,"*",2.049887381564,2.62003294397357,1.09344645913155,0.376356248997489,0.374223273964769,0.640969692399615
"1955",1955,"chr1",232917599,232918099,501,"*",1.5762768687357,2.26434824151604,0.213643074210606,0.311335488083021,0.374889790848883,0.640969692399615
"1956",1956,"chr10",58530978,58531478,501,"*",1.5762768687357,2.26434824151604,0.213643074210606,0.311335488083021,0.374889790848883,0.640969692399615
"1957",1957,"chr11",426032,426532,501,"*",1.5762768687357,2.26434824151604,0.213643074210606,0.311335488083021,0.374889790848883,0.640969692399615
"1958",1958,"chr12",119935514,119936014,501,"*",1.5762768687357,2.26434824151604,0.213643074210606,0.311335488083021,0.374889790848883,0.640969692399615
"1959",1959,"chr15",91706286,91706786,501,"*",1.5762768687357,2.26434824151604,0.213643074210606,0.311335488083021,0.374889790848883,0.640969692399615
"1960",1960,"chr16",30983309,30983809,501,"*",1.5762768687357,2.26434824151604,0.213643074210606,0.311335488083021,0.374889790848883,0.640969692399615
"1961",1961,"chr16",54977105,54977605,501,"*",1.5762768687357,2.26434824151604,0.213643074210606,0.311335488083021,0.374889790848883,0.640969692399615
"1962",1962,"chr18",10192447,10192947,501,"*",1.5762768687357,2.26434824151604,0.213643074210606,0.311335488083021,0.374889790848883,0.640969692399615
"1963",1963,"chr2",730833,731333,501,"*",1.5762768687357,2.26434824151604,0.213643074210606,0.311335488083021,0.374889790848883,0.640969692399615
"1964",1964,"chr21",37535594,37536094,501,"*",1.5762768687357,2.26434824151604,0.213643074210606,0.311335488083021,0.374889790848883,0.640969692399615
"1965",1965,"chr22",17982789,17983289,501,"*",1.5762768687357,2.26434824151604,0.213643074210606,0.311335488083021,0.374889790848883,0.640969692399615
"1966",1966,"chrX",7148139,7148639,501,"*",1.5762768687357,2.26434824151604,0.213643074210606,0.311335488083021,0.374889790848883,0.640969692399615
"1967",1967,"chr1",29573829,29574329,501,"*",2.08595689684442,2.64008974654919,1.17467969986484,0.3803153547017,0.37563374828029,0.640969692399615
"1968",1968,"chr11",48075150,48075650,501,"*",2.08595689684442,2.64008974654919,1.17467969986484,0.3803153547017,0.37563374828029,0.640969692399615
"1969",1969,"chr14",69636437,69636937,501,"*",2.08595689684442,2.64008974654919,1.17467969986484,0.3803153547017,0.37563374828029,0.640969692399615
"1970",1970,"chr2",78103989,78104489,501,"*",2.08595689684442,2.64008974654919,1.17467969986484,0.3803153547017,0.37563374828029,0.640969692399615
"1971",1971,"chr6",168427783,168428283,501,"*",1.84234566423337,2.48674066285248,0.647774624620402,0.333503360037893,0.375737499588991,0.640969692399615
"1972",1972,"chrX",52577822,52578322,501,"*",1.84234566423337,2.48674066285248,0.647774624620402,0.333503360037893,0.375737499588991,0.640969692399615
"1973",1973,"chr15",20300589,20301089,501,"*",2.77143692982722,3.21171207502272,2.13463474985139,0.42422512514755,0.375747800656079,0.640969692399615
"1974",1974,"chr2",550961,551461,501,"*",2.07125960745155,2.62003294397357,1.17467969986484,0.381599422819411,0.376273539061143,0.640969692399615
"1975",1975,"chr12",131555961,131556461,501,"*",2.04565395757877,2.59969336958578,1.13463474985139,0.37974037141986,0.376415009309016,0.640969692399615
"1976",1976,"chr19",57935009,57935509,501,"*",2.09007385933394,2.65987153211899,1.13463474985139,0.373110470610636,0.376720034872735,0.640969692399615
"1977",1977,"chr4",143581428,143581928,501,"*",2.09007385933394,2.65987153211899,1.13463474985139,0.373110470610636,0.376720034872735,0.640969692399615
"1978",1978,"chr1",19674979,19675479,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1979",1979,"chr1",73937686,73938186,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1980",1980,"chr1",166158494,166158994,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1981",1981,"chr1",225548783,225549283,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1982",1982,"chr11",23483608,23484108,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1983",1983,"chr12",9527030,9527530,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1984",1984,"chr12",53794046,53794546,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1985",1985,"chr14",41231404,41231904,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1986",1986,"chr16",77043504,77044004,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1987",1987,"chr2",131121248,131121748,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1988",1988,"chr3",60408065,60408565,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1989",1989,"chr3",93976006,93976506,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1990",1990,"chr4",67784668,67785168,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1991",1991,"chr4",184737459,184737959,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1992",1992,"chr5",66510378,66510878,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1993",1993,"chr5",98200068,98200568,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1994",1994,"chr7",78167611,78168111,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1995",1995,"chrX",48235909,48236409,501,"*",1.20422181992255,1.96996313419576,0,0.268840461546694,0.377587874733878,0.640969692399615
"1996",1996,"chr3",14029570,14030070,501,"*",2.47305190730912,2.95402854947928,1.74641700366972,0.407735523929546,0.378809411845876,0.640969692399615
"1997",1997,"chr17",82751138,82751638,501,"*",2.07956576647112,2.65987153211899,1.09344645913155,0.366295246545288,0.379088287079751,0.640969692399615
"1998",1998,"chr4",57692962,57693462,501,"*",2.07956576647112,2.65987153211899,1.09344645913155,0.366295246545288,0.379088287079751,0.640969692399615
"1999",1999,"chr18",7317040,7317540,501,"*",2.76887107067047,3.19824739801334,2.15479616157895,0.422570267161752,0.37919888317857,0.640969692399615
"2000",2000,"chr22",25346740,25347240,501,"*",2.24832316808379,2.76048569123822,1.44697730621815,0.39078201504307,0.380426278587765,0.640969692399615
"2001",2001,"chr12",118590054,118590554,501,"*",2.63642773856952,3.09589535255263,1.95827664053468,0.411327295420229,0.380926552012183,0.640969692399615
"2002",2002,"chr18",28176831,28177331,501,"*",2.05641104875722,2.59969336958578,1.17467969986484,0.377276172760046,0.381700507966034,0.640969692399615
"2003",2003,"chr1",37471702,37472202,501,"*",2.10050596798356,2.65987153211899,1.17467969986484,0.370485559598008,0.382241410789949,0.640969692399615
"2004",2004,"chr12",120206996,120207496,501,"*",2.10050596798356,2.65987153211899,1.17467969986484,0.370485559598008,0.382241410789949,0.640969692399615
"2005",2005,"chr17",56692219,56692719,501,"*",2.10050596798356,2.65987153211899,1.17467969986484,0.370485559598008,0.382241410789949,0.640969692399615
"2006",2006,"chr5",64292314,64292814,501,"*",2.10050596798356,2.65987153211899,1.17467969986484,0.370485559598008,0.382241410789949,0.640969692399615
"2007",2007,"chr1",155050181,155050681,501,"*",2.48419029113236,2.96996313419576,1.74641700366972,0.402277800833563,0.382375296498873,0.640969692399615
"2008",2008,"chr8",141663668,141664168,501,"*",3.03923391925199,3.45312433918183,2.45656284473876,0.422794293215568,0.382783859454285,0.640969692399615
"2009",2009,"chr20",34931476,34931976,501,"*",2.76746626226849,3.22505224727035,2.09344645913155,0.412310568751967,0.383233656346593,0.640969692399615
"2010",2010,"chr3",47850378,47850878,501,"*",2.46975447202555,3.00131383568224,1.61903793801542,0.38092260485565,0.383892887459218,0.640969692399615
"2011",2011,"chr2",74139268,74139768,501,"*",2.7895080093807,3.23827019620988,2.13463474985139,0.412796867182147,0.384640717430021,0.640969692399615
"2012",2012,"chr12",52185183,52185683,501,"*",2.75844601303466,3.19824739801334,2.12264284226573,0.41221381951882,0.384661048441143,0.640969692399615
"2013",2013,"chr1",8825605,8826105,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2014",2014,"chr1",53331725,53332225,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2015",2015,"chr1",154770703,154771203,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2016",2016,"chr11",11577095,11577595,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2017",2017,"chr11",42117932,42118432,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2018",2018,"chr12",70390395,70390895,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2019",2019,"chr12",89346457,89346957,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2020",2020,"chr13",111019789,111020289,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2021",2021,"chr15",93328643,93329143,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2022",2022,"chr18",61838413,61838913,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2023",2023,"chr2",112709784,112710284,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2024",2024,"chr21",28879134,28879634,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2025",2025,"chr4",75417607,75418107,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2026",2026,"chr5",134844221,134844721,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2027",2027,"chr8",94117039,94117539,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2028",2028,"chr8",130262005,130262505,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2029",2029,"chr9",108220336,108220836,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2030",2030,"chrX",2457542,2458042,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2031",2031,"chrX",39854123,39854623,501,"*",1.24978518912677,2.00131383568224,0,0.266530438740461,0.385264311543777,0.640969692399615
"2032",2032,"chr14",36877551,36878051,501,"*",1.54606476430533,2.26434824151604,0.0510476159842348,0.286021129921053,0.386465230620861,0.640969692399615
"2033",2033,"chr18",50644908,50645408,501,"*",1.54606476430533,2.26434824151604,0.0510476159842348,0.286021129921053,0.386465230620861,0.640969692399615
